date,state,partial,full,booster,booster2
2021-04-04,Melaka,0,0,0,0
2021-04-04,Negeri Sembilan,0,0,0,0
2021-04-04,Pahang,649,204,0,0
2021-04-04,Perak,44,1385,0,0
2021-04-04,Perlis,0,0,0,0
2021-04-04,Pulau Pinang,76,485,0,0
2021-04-04,Sabah,119,2240,0,0
2021-04-04,Sarawak,1865,691,0,0
2021-04-04,Selangor,2,541,0,0
2021-04-04,Terengganu,651,991,0,0
2021-04-04,W.P. Kuala Lumpur,1,0,0,0
2021-04-04,W.P. Labuan,0,1,0,0
2021-04-04,W.P. Putrajaya,1,0,0,0
2021-04-05,Johor,1691,1506,0,0
2021-04-05,Kedah,197,2454,0,0
2021-04-05,Kelantan,751,489,0,0
2021-04-05,Melaka,251,316,0,0
2021-04-05,Negeri Sembilan,374,892,0,0
2021-04-05,Pahang,78,670,0,0
2021-04-05,Perak,768,1354,0,0
2021-04-05,Perlis,4,153,0,0
2021-04-05,Pulau Pinang,273,2083,0,0
2021-04-05,Sabah,509,3710,0,0
2021-04-05,Sarawak,756,548,0,0
2021-04-05,Selangor,1233,2596,0,0
2021-04-05,Terengganu,657,769,0,0
2021-04-05,W.P. Kuala Lumpur,1236,1561,0,0
2021-04-05,W.P. Labuan,84,0,0,0
2021-04-05,W.P. Putrajaya,263,341,0,0
2021-04-06,Johor,1345,1510,0,0
2021-04-06,Kedah,764,2667,0,0
2021-04-06,Kelantan,1065,659,0,0
2021-04-06,Melaka,233,841,0,0
2021-04-06,Negeri Sembilan,1562,1130,0,0
2021-04-06,Pahang,6,660,0,0
2021-04-06,Perak,322,1907,0,0
2021-04-06,Perlis,138,34,0,0
2021-04-06,Pulau Pinang,129,2221,0,0
2021-04-06,Sabah,2162,3720,0,0
2021-04-06,Sarawak,701,911,0,0
2021-04-06,Selangor,749,2859,0,0
2021-04-06,Terengganu,352,802,0,0
2021-04-06,W.P. Kuala Lumpur,1069,1508,0,0
2021-04-06,W.P. Labuan,107,0,0,0
2021-04-06,W.P. Putrajaya,219,210,0,0
2021-04-07,Johor,1950,1013,0,0
2021-04-07,Kedah,463,1487,0,0
2021-04-07,Kelantan,346,1384,0,0
2021-04-07,Melaka,610,796,0,0
2021-04-07,Negeri Sembilan,1149,1517,0,0
2021-04-07,Pahang,333,644,0,0
2021-04-07,Perak,643,203,0,0
2021-04-07,Perlis,0,30,0,0
2021-04-07,Pulau Pinang,120,1950,0,0
2021-04-07,Sabah,1744,3242,0,0
2021-04-07,Sarawak,1552,996,0,0
2021-04-07,Selangor,1032,3741,0,0
2021-04-07,Terengganu,251,6,0,0
2021-04-07,W.P. Kuala Lumpur,2012,1078,0,0
2021-04-07,W.P. Labuan,108,0,0,0
2021-04-07,W.P. Putrajaya,303,210,0,0
2021-04-08,Johor,2141,1147,0,0
2021-04-08,Kedah,298,580,0,0
2021-04-08,Kelantan,413,719,0,0
2021-04-08,Melaka,508,567,0,0
2021-04-08,Negeri Sembilan,1270,1288,0,0
2021-04-08,Pahang,293,571,0,0
2021-04-08,Perak,515,201,0,0
2021-04-08,Perlis,0,35,0,0
2021-04-08,Pulau Pinang,866,1474,0,0
2021-04-08,Sabah,1427,2203,0,0
2021-04-08,Sarawak,891,545,0,0
2021-04-08,Selangor,572,3577,0,0
2021-04-08,Terengganu,131,12,0,0
2021-04-08,W.P. Kuala Lumpur,1965,1862,0,0
2021-04-08,W.P. Labuan,159,0,0,0
2021-04-08,W.P. Putrajaya,536,6,0,0
2021-04-09,Johor,1,3,0,0
2021-04-09,Kedah,616,75,0,0
2021-04-09,Kelantan,3,0,0,0
2021-04-09,Melaka,324,191,0,0
2021-04-09,Negeri Sembilan,509,309,0,0
2021-04-09,Pahang,585,1871,0,0
2021-04-09,Perak,89,3464,0,0
2021-04-09,Perlis,14,1107,0,0
2021-04-09,Pulau Pinang,644,1723,0,0
2021-04-09,Sabah,1545,1103,0,0
2021-04-09,Sarawak,216,140,0,0
2021-04-09,Selangor,1012,2776,0,0
2021-04-09,Terengganu,0,0,0,0
2021-04-09,W.P. Kuala Lumpur,1026,1590,0,0
2021-04-09,W.P. Labuan,155,0,0,0
2021-04-09,W.P. Putrajaya,455,0,0,0
2021-04-10,Johor,269,402,0,0
2021-04-10,Kedah,339,386,0,0
2021-04-10,Kelantan,0,0,0,0
2021-04-10,Melaka,207,0,0,0
2021-04-10,Negeri Sembilan,6,1,0,0
2021-04-10,Pahang,1778,1417,0,0
2021-04-10,Perak,36,3473,0,0
2021-04-10,Perlis,1,281,0,0
2021-04-10,Pulau Pinang,507,1851,0,0
2021-04-10,Sabah,197,873,0,0
2021-04-10,Sarawak,1984,632,0,0
2021-04-10,Selangor,337,748,0,0
2021-04-10,Terengganu,1,0,0,0
2021-04-10,W.P. Kuala Lumpur,0,0,0,0
2021-04-10,W.P. Labuan,0,0,0,0
2021-04-10,W.P. Putrajaya,0,0,0,0
2021-04-11,Johor,2522,128,0,0
2021-04-11,Kedah,3090,303,0,0
2021-04-11,Kelantan,1679,36,0,0
2021-04-11,Melaka,0,0,0,0
2021-04-11,Negeri Sembilan,0,0,0,0
2021-04-11,Pahang,801,2910,0,0
2021-04-11,Perak,2,2052,0,0
2021-04-11,Perlis,0,0,0,0
2021-04-11,Pulau Pinang,379,1433,0,0
2021-04-11,Sabah,11,266,0,0
2021-04-11,Sarawak,2363,1430,0,0
2021-04-11,Selangor,638,485,0,0
2021-04-11,Terengganu,961,1667,0,0
2021-04-11,W.P. Kuala Lumpur,0,6,0,0
2021-04-11,W.P. Labuan,0,0,0,0
2021-04-11,W.P. Putrajaya,0,0,0,0
2021-04-12,Johor,4484,532,0,0
2021-04-12,Kedah,4341,589,0,0
2021-04-12,Kelantan,2273,98,0,0
2021-04-12,Melaka,712,46,0,0
2021-04-12,Negeri Sembilan,256,608,0,0
2021-04-12,Pahang,1646,260,0,0
2021-04-12,Perak,100,3199,0,0
2021-04-12,Perlis,7,1158,0,0
2021-04-12,Pulau Pinang,371,1199,0,0
2021-04-12,Sabah,239,698,0,0
2021-04-12,Sarawak,1657,544,0,0
2021-04-12,Selangor,2913,2208,0,0
2021-04-12,Terengganu,1005,1718,0,0
2021-04-12,W.P. Kuala Lumpur,5041,1081,0,0
2021-04-12,W.P. Labuan,0,0,0,0
2021-04-12,W.P. Putrajaya,219,3,0,0
2021-04-13,Johor,3,43,0,0
2021-04-13,Kedah,771,1,0,0
2021-04-13,Kelantan,1391,7,0,0
2021-04-13,Melaka,0,0,0,0
2021-04-13,Negeri Sembilan,616,1438,0,0
2021-04-13,Pahang,626,151,0,0
2021-04-13,Perak,9,416,0,0
2021-04-13,Perlis,706,1,0,0
2021-04-13,Pulau Pinang,760,886,0,0
2021-04-13,Sabah,227,391,0,0
2021-04-13,Sarawak,1869,68,0,0
2021-04-13,Selangor,3713,2595,0,0
2021-04-13,Terengganu,907,578,0,0
2021-04-13,W.P. Kuala Lumpur,5086,1102,0,0
2021-04-13,W.P. Labuan,0,0,0,0
2021-04-13,W.P. Putrajaya,0,7,0,0
2021-04-14,Johor,2599,1228,0,0
2021-04-14,Kedah,1371,14,0,0
2021-04-14,Kelantan,1546,18,0,0
2021-04-14,Melaka,1442,266,0,0
2021-04-14,Negeri Sembilan,424,1451,0,0
2021-04-14,Pahang,412,13,0,0
2021-04-14,Perak,165,91,0,0
2021-04-14,Perlis,669,7,0,0
2021-04-14,Pulau Pinang,956,772,0,0
2021-04-14,Sabah,534,340,0,0
2021-04-14,Sarawak,1725,71,0,0
2021-04-14,Selangor,3654,1812,0,0
2021-04-14,Terengganu,416,351,0,0
2021-04-14,W.P. Kuala Lumpur,4930,1288,0,0
2021-04-14,W.P. Labuan,0,0,0,0
2021-04-14,W.P. Putrajaya,0,6,0,0
2021-04-15,Johor,3451,1173,0,0
2021-04-15,Kedah,711,75,0,0
2021-04-15,Kelantan,582,394,0,0
2021-04-15,Melaka,0,0,0,0
2021-04-15,Negeri Sembilan,385,994,0,0
2021-04-15,Pahang,435,228,0,0
2021-04-15,Perak,973,1509,0,0
2021-04-15,Perlis,212,0,0,0
2021-04-15,Pulau Pinang,995,543,0,0
2021-04-15,Sabah,384,323,0,0
2021-04-15,Sarawak,128,134,0,0
2021-04-15,Selangor,3511,1858,0,0
2021-04-15,Terengganu,274,450,0,0
2021-04-15,W.P. Kuala Lumpur,5569,1472,0,0
2021-04-15,W.P. Labuan,0,0,0,0
2021-04-15,W.P. Putrajaya,372,0,0,0
2021-04-16,Johor,0,48,0,0
2021-04-16,Kedah,375,0,0,0
2021-04-16,Kelantan,1,0,0,0
2021-04-16,Melaka,1881,356,0,0
2021-04-16,Negeri Sembilan,191,413,0,0
2021-04-16,Pahang,624,95,0,0
2021-04-16,Perak,2243,190,0,0
2021-04-16,Perlis,93,0,0,0
2021-04-16,Pulau Pinang,828,50,0,0
2021-04-16,Sabah,427,61,0,0
2021-04-16,Sarawak,195,414,0,0
2021-04-16,Selangor,3565,1291,0,0
2021-04-16,Terengganu,0,0,0,0
2021-04-16,W.P. Kuala Lumpur,4823,861,0,0
2021-04-16,W.P. Labuan,0,0,0,0
2021-04-16,W.P. Putrajaya,329,137,0,0
2021-04-17,Johor,1870,7,0,0
2021-04-17,Kedah,502,3,0,0
2021-04-17,Kelantan,2,0,0,0
2021-04-17,Melaka,710,304,0,0
2021-04-17,Negeri Sembilan,0,0,0,0
2021-04-17,Pahang,2171,13,0,0
2021-04-17,Perak,898,7,0,0
2021-04-17,Perlis,0,0,0,0
2021-04-17,Pulau Pinang,279,8,0,0
2021-04-17,Sabah,30,236,0,0
2021-04-17,Sarawak,987,497,0,0
2021-04-17,Selangor,1052,34,0,0
2021-04-17,Terengganu,27,0,0,0
2021-04-17,W.P. Kuala Lumpur,2,0,0,0
2021-04-17,W.P. Labuan,0,0,0,0
2021-04-17,W.P. Putrajaya,0,1,0,0
2021-04-18,Johor,2323,1276,0,0
2021-04-18,Kedah,489,47,0,0
2021-04-18,Kelantan,359,384,0,0
2021-04-18,Melaka,8,298,0,0
2021-04-18,Negeri Sembilan,0,0,0,0
2021-04-18,Pahang,0,3,0,0
2021-04-18,Perak,1097,19,0,0
2021-04-18,Perlis,0,2,0,0
2021-04-18,Pulau Pinang,243,0,0,0
2021-04-18,Sabah,81,37,0,0
2021-04-18,Sarawak,915,845,0,0
2021-04-18,Selangor,408,6,0,0
2021-04-18,Terengganu,231,846,0,0
2021-04-18,W.P. Kuala Lumpur,0,0,0,0
2021-04-18,W.P. Labuan,0,0,0,0
2021-04-18,W.P. Putrajaya,0,1,0,0
2021-04-19,Johor,3530,1320,0,0
2021-04-19,Kedah,1169,617,0,0
2021-04-19,Kelantan,1028,703,0,0
2021-04-19,Melaka,1475,42,0,0
2021-04-19,Negeri Sembilan,929,144,0,0
2021-04-19,Pahang,1847,4,0,0
2021-04-19,Perak,2087,104,0,0
2021-04-19,Perlis,696,16,0,0
2021-04-19,Pulau Pinang,2111,74,0,0
2021-04-19,Sabah,2004,156,0,0
2021-04-19,Sarawak,1081,1239,0,0
2021-04-19,Selangor,2299,950,0,0
2021-04-19,Terengganu,626,765,0,0
2021-04-19,W.P. Kuala Lumpur,2868,2243,0,0
2021-04-19,W.P. Labuan,383,0,0,0
2021-04-19,W.P. Putrajaya,380,109,0,0
2021-04-20,Johor,878,793,0,0
2021-04-20,Kedah,1496,1072,0,0
2021-04-20,Kelantan,1451,657,0,0
2021-04-20,Melaka,1222,317,0,0
2021-04-20,Negeri Sembilan,1397,448,0,0
2021-04-20,Pahang,1973,31,0,0
2021-04-20,Perak,1420,15,0,0
2021-04-20,Perlis,773,1,0,0
2021-04-20,Pulau Pinang,2430,93,0,0
2021-04-20,Sabah,2449,292,0,0
2021-04-20,Sarawak,298,3363,0,0
2021-04-20,Selangor,3120,1455,0,0
2021-04-20,Terengganu,700,576,0,0
2021-04-20,W.P. Kuala Lumpur,1902,2163,0,0
2021-04-20,W.P. Labuan,500,0,0,0
2021-04-20,W.P. Putrajaya,0,1,0,0
2021-04-21,Johor,34,1048,0,0
2021-04-21,Kedah,1257,1308,0,0
2021-04-21,Kelantan,735,533,0,0
2021-04-21,Melaka,894,717,0,0
2021-04-21,Negeri Sembilan,762,380,0,0
2021-04-21,Pahang,2046,12,0,0
2021-04-21,Perak,288,9,0,0
2021-04-21,Perlis,676,244,0,0
2021-04-21,Pulau Pinang,2520,218,0,0
2021-04-21,Sabah,2379,271,0,0
2021-04-21,Sarawak,252,3886,0,0
2021-04-21,Selangor,861,1084,0,0
2021-04-21,Terengganu,534,847,0,0
2021-04-21,W.P. Kuala Lumpur,2002,1307,0,0
2021-04-21,W.P. Labuan,533,0,0,0
2021-04-21,W.P. Putrajaya,13,6,0,0
2021-04-22,Johor,266,1720,0,0
2021-04-22,Kedah,1374,956,0,0
2021-04-22,Kelantan,526,484,0,0
2021-04-22,Melaka,803,818,0,0
2021-04-22,Negeri Sembilan,592,1350,0,0
2021-04-22,Pahang,1648,234,0,0
2021-04-22,Perak,383,619,0,0
2021-04-22,Perlis,444,6,0,0
2021-04-22,Pulau Pinang,1939,598,0,0
2021-04-22,Sabah,1858,811,0,0
2021-04-22,Sarawak,502,4576,0,0
2021-04-22,Selangor,415,1634,0,0
2021-04-22,Terengganu,673,565,0,0
2021-04-22,W.P. Kuala Lumpur,2290,323,0,0
2021-04-22,W.P. Labuan,607,108,0,0
2021-04-22,W.P. Putrajaya,6,356,0,0
2021-04-23,Johor,0,329,0,0
2021-04-23,Kedah,0,97,0,0
2021-04-23,Kelantan,0,84,0,0
2021-04-23,Melaka,894,760,0,0
2021-04-23,Negeri Sembilan,631,197,0,0
2021-04-23,Pahang,1493,152,0,0
2021-04-23,Perak,988,369,0,0
2021-04-23,Perlis,488,3,0,0
2021-04-23,Pulau Pinang,1905,490,0,0
2021-04-23,Sabah,1128,260,0,0
2021-04-23,Sarawak,2739,1812,0,0
2021-04-23,Selangor,392,1180,0,0
2021-04-23,Terengganu,0,0,0,0
2021-04-23,W.P. Kuala Lumpur,762,653,0,0
2021-04-23,W.P. Labuan,752,108,0,0
2021-04-23,W.P. Putrajaya,6,190,0,0
2021-04-24,Johor,125,118,0,0
2021-04-24,Kedah,1,37,0,0
2021-04-24,Kelantan,0,1,0,0
2021-04-24,Melaka,373,0,0,0
2021-04-24,Negeri Sembilan,142,6,0,0
2021-04-24,Pahang,0,0,0,0
2021-04-24,Perak,1096,37,0,0
2021-04-24,Perlis,0,0,0,0
2021-04-24,Pulau Pinang,152,50,0,0
2021-04-24,Sabah,511,349,0,0
2021-04-24,Sarawak,4817,2706,0,0
2021-04-24,Selangor,2,45,0,0
2021-04-24,Terengganu,0,0,0,0
2021-04-24,W.P. Kuala Lumpur,6,1,0,0
2021-04-24,W.P. Labuan,747,113,0,0
2021-04-24,W.P. Putrajaya,0,0,0,0
2021-04-25,Johor,729,2368,0,0
2021-04-25,Kedah,1417,424,0,0
2021-04-25,Kelantan,223,42,0,0
2021-04-25,Melaka,0,0,0,0
2021-04-25,Negeri Sembilan,0,0,0,0
2021-04-25,Pahang,0,571,0,0
2021-04-25,Perak,1121,40,0,0
2021-04-25,Perlis,0,0,0,0
2021-04-25,Pulau Pinang,0,67,0,0
2021-04-25,Sabah,192,2,0,0
2021-04-25,Sarawak,4671,1530,0,0
2021-04-25,Selangor,1,0,0,0
2021-04-25,Terengganu,740,680,0,0
2021-04-25,W.P. Kuala Lumpur,0,0,0,0
2021-04-25,W.P. Labuan,0,0,0,0
2021-04-25,W.P. Putrajaya,0,0,0,0
2021-04-26,Johor,1652,2180,0,0
2021-04-26,Kedah,1831,100,0,0
2021-04-26,Kelantan,1859,815,0,0
2021-04-26,Melaka,616,101,0,0
2021-04-26,Negeri Sembilan,311,338,0,0
2021-04-26,Pahang,1937,90,0,0
2021-04-26,Perak,1434,706,0,0
2021-04-26,Perlis,531,16,0,0
2021-04-26,Pulau Pinang,2380,257,0,0
2021-04-26,Sabah,837,435,0,0
2021-04-26,Sarawak,3272,850,0,0
2021-04-26,Selangor,3917,1344,0,0
2021-04-26,Terengganu,0,0,0,0
2021-04-26,W.P. Kuala Lumpur,180,1301,0,0
2021-04-26,W.P. Labuan,567,79,0,0
2021-04-26,W.P. Putrajaya,0,253,0,0
2021-04-27,Johor,1201,1730,0,0
2021-04-27,Kedah,2017,892,0,0
2021-04-27,Kelantan,2461,899,0,0
2021-04-27,Melaka,720,171,0,0
2021-04-27,Negeri Sembilan,543,1402,0,0
2021-04-27,Pahang,1836,95,0,0
2021-04-27,Perak,1565,397,0,0
2021-04-27,Perlis,519,137,0,0
2021-04-27,Pulau Pinang,2449,159,0,0
2021-04-27,Sabah,1102,1831,0,0
2021-04-27,Sarawak,1647,868,0,0
2021-04-27,Selangor,4821,597,0,0
2021-04-27,Terengganu,948,840,0,0
2021-04-27,W.P. Kuala Lumpur,428,1442,0,0
2021-04-27,W.P. Labuan,403,103,0,0
2021-04-27,W.P. Putrajaya,93,211,0,0
2021-04-28,Johor,1274,2075,0,0
2021-04-28,Kedah,2184,409,0,0
2021-04-28,Kelantan,2274,303,0,0
2021-04-28,Melaka,845,657,0,0
2021-04-28,Negeri Sembilan,688,1337,0,0
2021-04-28,Pahang,2830,379,0,0
2021-04-28,Perak,1444,696,0,0
2021-04-28,Perlis,1024,3,0,0
2021-04-28,Pulau Pinang,3749,140,0,0
2021-04-28,Sabah,1945,1464,0,0
2021-04-28,Sarawak,439,1659,0,0
2021-04-28,Selangor,4084,1134,0,0
2021-04-28,Terengganu,1263,287,0,0
2021-04-28,W.P. Kuala Lumpur,1454,2066,0,0
2021-04-28,W.P. Labuan,555,101,0,0
2021-04-28,W.P. Putrajaya,333,457,0,0
2021-04-29,Johor,2108,1527,0,0
2021-04-29,Kedah,612,210,0,0
2021-04-29,Kelantan,4,191,0,0
2021-04-29,Melaka,861,624,0,0
2021-04-29,Negeri Sembilan,723,1194,0,0
2021-04-29,Pahang,1,0,0,0
2021-04-29,Perak,1,0,0,0
2021-04-29,Perlis,0,0,0,0
2021-04-29,Pulau Pinang,0,54,0,0
2021-04-29,Sabah,1537,1192,0,0
2021-04-29,Sarawak,317,894,0,0
2021-04-29,Selangor,65,2,0,0
2021-04-29,Terengganu,0,0,0,0
2021-04-29,W.P. Kuala Lumpur,4,0,0,0
2021-04-29,W.P. Labuan,221,155,0,0
2021-04-29,W.P. Putrajaya,0,0,0,0
2021-04-30,Johor,1,304,0,0
2021-04-30,Kedah,4,344,0,0
2021-04-30,Kelantan,0,0,0,0
2021-04-30,Melaka,950,471,0,0
2021-04-30,Negeri Sembilan,566,536,0,0
2021-04-30,Pahang,1969,425,0,0
2021-04-30,Perak,1657,96,0,0
2021-04-30,Perlis,437,15,0,0
2021-04-30,Pulau Pinang,3052,321,0,0
2021-04-30,Sabah,1371,1949,0,0
2021-04-30,Sarawak,1822,237,0,0
2021-04-30,Selangor,4254,1349,0,0
2021-04-30,Terengganu,0,1,0,0
2021-04-30,W.P. Kuala Lumpur,935,2290,0,0
2021-04-30,W.P. Labuan,709,147,0,0
2021-04-30,W.P. Putrajaya,0,390,0,0
2021-05-01,Johor,5,0,0,0
2021-05-01,Kedah,249,263,0,0
2021-05-01,Kelantan,0,0,0,0
2021-05-01,Melaka,0,0,0,0
2021-05-01,Negeri Sembilan,0,6,0,0
2021-05-01,Pahang,1,419,0,0
2021-05-01,Perak,0,0,0,0
2021-05-01,Perlis,0,0,0,0
2021-05-01,Pulau Pinang,6,66,0,0
2021-05-01,Sabah,1332,200,0,0
2021-05-01,Sarawak,1324,1580,0,0
2021-05-01,Selangor,0,0,0,0
2021-05-01,Terengganu,0,0,0,0
2021-05-01,W.P. Kuala Lumpur,1,35,0,0
2021-05-01,W.P. Labuan,0,0,0,0
2021-05-01,W.P. Putrajaya,0,0,0,0
2021-05-02,Johor,3738,2324,0,0
2021-05-02,Kedah,252,2950,0,0
2021-05-02,Kelantan,0,0,0,0
2021-05-02,Melaka,0,0,0,0
2021-05-02,Negeri Sembilan,0,0,0,0
2021-05-02,Pahang,0,0,0,0
2021-05-02,Perak,1376,0,0,0
2021-05-02,Perlis,0,0,0,0
2021-05-02,Pulau Pinang,10,369,0,0
2021-05-02,Sabah,1190,10,0,0
2021-05-02,Sarawak,1080,2451,0,0
2021-05-02,Selangor,0,0,0,0
2021-05-02,Terengganu,0,4,0,0
2021-05-02,W.P. Kuala Lumpur,1,0,0,0
2021-05-02,W.P. Labuan,0,0,0,0
2021-05-02,W.P. Putrajaya,0,0,0,0
2021-05-03,Johor,1785,4510,0,0
2021-05-03,Kedah,1142,3582,0,0
2021-05-03,Kelantan,1241,2354,0,0
2021-05-03,Melaka,828,698,0,0
2021-05-03,Negeri Sembilan,2109,241,0,0
2021-05-03,Pahang,1067,1363,0,0
2021-05-03,Perak,3122,90,0,0
2021-05-03,Perlis,553,6,0,0
2021-05-03,Pulau Pinang,1873,984,0,0
2021-05-03,Sabah,1480,529,0,0
2021-05-03,Sarawak,817,1755,0,0
2021-05-03,Selangor,3879,3145,0,0
2021-05-03,Terengganu,2187,1632,0,0
2021-05-03,W.P. Kuala Lumpur,1148,5118,0,0
2021-05-03,W.P. Labuan,469,5,0,0
2021-05-03,W.P. Putrajaya,736,640,0,0
2021-05-04,Johor,1428,647,0,0
2021-05-04,Kedah,3124,871,0,0
2021-05-04,Kelantan,1289,2114,0,0
2021-05-04,Melaka,937,204,0,0
2021-05-04,Negeri Sembilan,3367,559,0,0
2021-05-04,Pahang,2213,1402,0,0
2021-05-04,Perak,3818,8,0,0
2021-05-04,Perlis,285,668,0,0
2021-05-04,Pulau Pinang,2138,1004,0,0
2021-05-04,Sabah,2012,234,0,0
2021-05-04,Sarawak,328,1790,0,0
2021-05-04,Selangor,4183,3989,0,0
2021-05-04,Terengganu,2643,1088,0,0
2021-05-04,W.P. Kuala Lumpur,1345,5048,0,0
2021-05-04,W.P. Labuan,520,3,0,0
2021-05-04,W.P. Putrajaya,444,2,0,0
2021-05-05,Johor,783,3102,0,0
2021-05-05,Kedah,1062,1593,0,0
2021-05-05,Kelantan,1457,2063,0,0
2021-05-05,Melaka,649,1424,0,0
2021-05-05,Negeri Sembilan,3263,328,0,0
2021-05-05,Pahang,3516,852,0,0
2021-05-05,Perak,4468,658,0,0
2021-05-05,Perlis,239,645,0,0
2021-05-05,Pulau Pinang,1757,1085,0,0
2021-05-05,Sabah,2753,547,0,0
2021-05-05,Sarawak,379,1334,0,0
2021-05-05,Selangor,4387,3627,0,0
2021-05-05,Terengganu,1761,469,0,0
2021-05-05,W.P. Kuala Lumpur,4881,5106,0,0
2021-05-05,W.P. Labuan,232,0,0,0
2021-05-05,W.P. Putrajaya,457,3,0,0
2021-05-06,Johor,3748,3188,0,0
2021-05-06,Kedah,2793,713,0,0
2021-05-06,Kelantan,2396,847,0,0
2021-05-06,Melaka,890,15,0,0
2021-05-06,Negeri Sembilan,1502,444,0,0
2021-05-06,Pahang,3610,1048,0,0
2021-05-06,Perak,4672,1012,0,0
2021-05-06,Perlis,558,144,0,0
2021-05-06,Pulau Pinang,1773,844,0,0
2021-05-06,Sabah,2691,397,0,0
2021-05-06,Sarawak,165,413,0,0
2021-05-06,Selangor,5556,3381,0,0
2021-05-06,Terengganu,1716,338,0,0
2021-05-06,W.P. Kuala Lumpur,3838,5526,0,0
2021-05-06,W.P. Labuan,522,1,0,0
2021-05-06,W.P. Putrajaya,538,364,0,0
2021-05-07,Johor,15,1,0,0
2021-05-07,Kedah,5,369,0,0
2021-05-07,Kelantan,0,2,0,0
2021-05-07,Melaka,507,2104,0,0
2021-05-07,Negeri Sembilan,2838,235,0,0
2021-05-07,Pahang,1912,1435,0,0
2021-05-07,Perak,4099,1646,0,0
2021-05-07,Perlis,348,167,0,0
2021-05-07,Pulau Pinang,1725,749,0,0
2021-05-07,Sabah,2602,462,0,0
2021-05-07,Sarawak,7274,534,0,0
2021-05-07,Selangor,5567,3295,0,0
2021-05-07,Terengganu,1,0,0,0
2021-05-07,W.P. Kuala Lumpur,4312,4138,0,0
2021-05-07,W.P. Labuan,520,0,0,0
2021-05-07,W.P. Putrajaya,542,288,0,0
2021-05-08,Johor,53,2061,0,0
2021-05-08,Kedah,109,589,0,0
2021-05-08,Kelantan,71,6,0,0
2021-05-08,Melaka,376,406,0,0
2021-05-08,Negeri Sembilan,384,0,0,0
2021-05-08,Pahang,31,2074,0,0
2021-05-08,Perak,3290,969,0,0
2021-05-08,Perlis,0,0,0,0
2021-05-08,Pulau Pinang,8,441,0,0
2021-05-08,Sabah,2146,39,0,0
2021-05-08,Sarawak,6864,1107,0,0
2021-05-08,Selangor,2361,699,0,0
2021-05-08,Terengganu,0,1,0,0
2021-05-08,W.P. Kuala Lumpur,2526,3,0,0
2021-05-08,W.P. Labuan,418,1,0,0
2021-05-08,W.P. Putrajaya,1,1,0,0
2021-05-09,Johor,4188,2458,0,0
2021-05-09,Kedah,2794,602,0,0
2021-05-09,Kelantan,2228,453,0,0
2021-05-09,Melaka,1,0,0,0
2021-05-09,Negeri Sembilan,0,0,0,0
2021-05-09,Pahang,8,1,0,0
2021-05-09,Perak,3351,1044,0,0
2021-05-09,Perlis,0,0,0,0
2021-05-09,Pulau Pinang,5,239,0,0
2021-05-09,Sabah,824,5,0,0
2021-05-09,Sarawak,6423,889,0,0
2021-05-09,Selangor,1172,407,0,0
2021-05-09,Terengganu,2314,495,0,0
2021-05-09,W.P. Kuala Lumpur,2524,1,0,0
2021-05-09,W.P. Labuan,0,0,0,0
2021-05-09,W.P. Putrajaya,0,0,0,0
2021-05-10,Johor,3465,3550,0,0
2021-05-10,Kedah,2041,1236,0,0
2021-05-10,Kelantan,2521,834,0,0
2021-05-10,Melaka,1053,1328,0,0
2021-05-10,Negeri Sembilan,2226,943,0,0
2021-05-10,Pahang,3510,1778,0,0
2021-05-10,Perak,3432,2066,0,0
2021-05-10,Perlis,49,1155,0,0
2021-05-10,Pulau Pinang,1083,2063,0,0
2021-05-10,Sabah,1210,1560,0,0
2021-05-10,Sarawak,4703,1082,0,0
2021-05-10,Selangor,3276,2855,0,0
2021-05-10,Terengganu,2359,687,0,0
2021-05-10,W.P. Kuala Lumpur,4716,2782,0,0
2021-05-10,W.P. Labuan,411,361,0,0
2021-05-10,W.P. Putrajaya,564,431,0,0
2021-05-11,Johor,2078,191,0,0
2021-05-11,Kedah,497,1352,0,0
2021-05-11,Kelantan,2087,713,0,0
2021-05-11,Melaka,468,1091,0,0
2021-05-11,Negeri Sembilan,2509,1331,0,0
2021-05-11,Pahang,3049,1928,0,0
2021-05-11,Perak,3897,1235,0,0
2021-05-11,Perlis,33,936,0,0
2021-05-11,Pulau Pinang,667,2481,0,0
2021-05-11,Sabah,1380,1792,0,0
2021-05-11,Sarawak,2904,307,0,0
2021-05-11,Selangor,3157,2744,0,0
2021-05-11,Terengganu,1778,620,0,0
2021-05-11,W.P. Kuala Lumpur,4771,1218,0,0
2021-05-11,W.P. Labuan,417,475,0,0
2021-05-11,W.P. Putrajaya,734,6,0,0
2021-05-12,Johor,129,16,0,0
2021-05-12,Kedah,110,302,0,0
2021-05-12,Kelantan,13,115,0,0
2021-05-12,Melaka,32,561,0,0
2021-05-12,Negeri Sembilan,107,539,0,0
2021-05-12,Pahang,529,1828,0,0
2021-05-12,Perak,31,0,0,0
2021-05-12,Perlis,32,13,0,0
2021-05-12,Pulau Pinang,394,1548,0,0
2021-05-12,Sabah,819,1585,0,0
2021-05-12,Sarawak,371,2,0,0
2021-05-12,Selangor,2719,531,0,0
2021-05-12,Terengganu,697,236,0,0
2021-05-12,W.P. Kuala Lumpur,3574,49,0,0
2021-05-12,W.P. Labuan,470,493,0,0
2021-05-12,W.P. Putrajaya,278,4,0,0
2021-05-13,Johor,0,0,0,0
