date,state,dose,daily_vac
2022-04-05,Johor,1st Dose,277
2022-04-05,Kedah,1st Dose,122
2022-04-05,Kelantan,1st Dose,20
2022-04-05,Melaka,1st Dose,32
2022-04-05,Negeri Sembilan,1st Dose,233
2022-04-05,Pahang,1st Dose,114
2022-04-05,Perak,1st Dose,181
2022-04-05,Perlis,1st Dose,0
2022-04-05,Penang,1st Dose,85
2022-04-05,Sabah,1st Dose,311
2022-04-05,Sarawak,1st Dose,1150
2022-04-05,Selangor,1st Dose,561
2022-04-05,Terengganu,1st Dose,59
2022-04-05,Kuala Lumpur,1st Dose,282
2022-04-05,Labuan,1st Dose,7
2022-04-05,Putrajaya,1st Dose,6
2022-04-06,Johor,1st Dose,593
2022-04-06,Kedah,1st Dose,395
2022-04-06,Kelantan,1st Dose,33
2022-04-06,Melaka,1st Dose,81
2022-04-06,Negeri Sembilan,1st Dose,176
2022-04-06,Pahang,1st Dose,129
2022-04-06,Perak,1st Dose,106
2022-04-06,Perlis,1st Dose,12
2022-04-06,Penang,1st Dose,59
2022-04-06,Sabah,1st Dose,582
2022-04-06,Sarawak,1st Dose,1056
2022-04-06,Selangor,1st Dose,432
2022-04-06,Terengganu,1st Dose,30
2022-04-06,Kuala Lumpur,1st Dose,219
2022-04-06,Labuan,1st Dose,9
2022-04-06,Putrajaya,1st Dose,2
2022-04-07,Johor,1st Dose,446
2022-04-07,Kedah,1st Dose,373
2022-04-07,Kelantan,1st Dose,65
2022-04-07,Melaka,1st Dose,41
2022-04-07,Negeri Sembilan,1st Dose,135
2022-04-07,Pahang,1st Dose,86
2022-04-07,Perak,1st Dose,257
2022-04-07,Perlis,1st Dose,15
2022-04-07,Penang,1st Dose,44
2022-04-07,Sabah,1st Dose,436
2022-04-07,Sarawak,1st Dose,1383
2022-04-07,Selangor,1st Dose,571
2022-04-07,Terengganu,1st Dose,167
2022-04-07,Kuala Lumpur,1st Dose,227
2022-04-07,Labuan,1st Dose,12
2022-04-07,Putrajaya,1st Dose,294
2022-04-08,Johor,1st Dose,869
2022-04-08,Kedah,1st Dose,139
2022-04-08,Kelantan,1st Dose,29
2022-04-08,Melaka,1st Dose,144
2022-04-08,Negeri Sembilan,1st Dose,400
2022-04-08,Pahang,1st Dose,214
2022-04-08,Perak,1st Dose,730
2022-04-08,Perlis,1st Dose,22
2022-04-08,Penang,1st Dose,197
2022-04-08,Sabah,1st Dose,559
2022-04-08,Sarawak,1st Dose,1501
2022-04-08,Selangor,1st Dose,1723
2022-04-08,Terengganu,1st Dose,79
2022-04-08,Kuala Lumpur,1st Dose,571
2022-04-08,Labuan,1st Dose,13
2022-04-08,Putrajaya,1st Dose,191
2022-04-09,Johor,1st Dose,429
2022-04-09,Kedah,1st Dose,196
2022-04-09,Kelantan,1st Dose,32
2022-04-09,Melaka,1st Dose,281
2022-04-09,Negeri Sembilan,1st Dose,301
2022-04-09,Pahang,1st Dose,300
2022-04-09,Perak,1st Dose,696
2022-04-09,Perlis,1st Dose,2
2022-04-09,Penang,1st Dose,304
2022-04-09,Sabah,1st Dose,517
2022-04-09,Sarawak,1st Dose,1732
2022-04-09,Selangor,1st Dose,2255
2022-04-09,Terengganu,1st Dose,80
2022-04-09,Kuala Lumpur,1st Dose,351
2022-04-09,Labuan,1st Dose,0
2022-04-09,Putrajaya,1st Dose,73
2022-04-10,Johor,1st Dose,740
2022-04-10,Kedah,1st Dose,224
2022-04-10,Kelantan,1st Dose,44
2022-04-10,Melaka,1st Dose,121
2022-04-10,Negeri Sembilan,1st Dose,156
2022-04-10,Pahang,1st Dose,38
2022-04-10,Perak,1st Dose,256
2022-04-10,Perlis,1st Dose,3
2022-04-10,Penang,1st Dose,183
2022-04-10,Sabah,1st Dose,264
2022-04-10,Sarawak,1st Dose,804
2022-04-10,Selangor,1st Dose,1248
2022-04-10,Terengganu,1st Dose,83
2022-04-10,Kuala Lumpur,1st Dose,145
2022-04-10,Labuan,1st Dose,0
2022-04-10,Putrajaya,1st Dose,33
2022-04-11,Johor,1st Dose,536
2022-04-11,Kedah,1st Dose,571
2022-04-11,Kelantan,1st Dose,428
2022-04-11,Melaka,1st Dose,97
2022-04-11,Negeri Sembilan,1st Dose,244
2022-04-11,Pahang,1st Dose,372
2022-04-11,Perak,1st Dose,433
2022-04-11,Perlis,1st Dose,20
2022-04-11,Penang,1st Dose,174
2022-04-11,Sabah,1st Dose,226
2022-04-11,Sarawak,1st Dose,925
2022-04-11,Selangor,1st Dose,495
2022-04-11,Terengganu,1st Dose,62
2022-04-11,Kuala Lumpur,1st Dose,268
2022-04-11,Labuan,1st Dose,15
2022-04-11,Putrajaya,1st Dose,19
2022-04-12,Johor,1st Dose,435
2022-04-12,Kedah,1st Dose,209
2022-04-12,Kelantan,1st Dose,522
2022-04-12,Melaka,1st Dose,112
2022-04-12,Negeri Sembilan,1st Dose,76
2022-04-12,Pahang,1st Dose,473
2022-04-12,Perak,1st Dose,579
2022-04-12,Perlis,1st Dose,24
2022-04-12,Penang,1st Dose,126
2022-04-12,Sabah,1st Dose,428
2022-04-12,Sarawak,1st Dose,1003
2022-04-12,Selangor,1st Dose,471
2022-04-12,Terengganu,1st Dose,197
2022-04-12,Kuala Lumpur,1st Dose,307
2022-04-12,Labuan,1st Dose,13
2022-04-12,Putrajaya,1st Dose,71
2022-04-13,Johor,1st Dose,568
2022-04-13,Kedah,1st Dose,520
2022-04-13,Kelantan,1st Dose,912
2022-04-13,Melaka,1st Dose,131
2022-04-13,Negeri Sembilan,1st Dose,158
2022-04-13,Pahang,1st Dose,450
2022-04-13,Perak,1st Dose,571
2022-04-13,Perlis,1st Dose,29
2022-04-13,Penang,1st Dose,130
2022-04-13,Sabah,1st Dose,402
2022-04-13,Sarawak,1st Dose,1268
2022-04-13,Selangor,1st Dose,453
2022-04-13,Terengganu,1st Dose,181
2022-04-13,Kuala Lumpur,1st Dose,300
2022-04-13,Labuan,1st Dose,9
2022-04-13,Putrajaya,1st Dose,35
2022-04-14,Johor,1st Dose,1649
2022-04-14,Kedah,1st Dose,565
2022-04-14,Kelantan,1st Dose,617
2022-04-14,Melaka,1st Dose,279
2022-04-14,Negeri Sembilan,1st Dose,255
2022-04-14,Pahang,1st Dose,694
2022-04-14,Perak,1st Dose,1313
2022-04-14,Perlis,1st Dose,56
2022-04-14,Penang,1st Dose,293
2022-04-14,Sabah,1st Dose,872
2022-04-14,Sarawak,1st Dose,1376
2022-04-14,Selangor,1st Dose,490
2022-04-14,Terengganu,1st Dose,268
2022-04-14,Kuala Lumpur,1st Dose,368
2022-04-14,Labuan,1st Dose,40
2022-04-14,Putrajaya,1st Dose,114
2022-04-15,Johor,1st Dose,1858
2022-04-15,Kedah,1st Dose,349
2022-04-15,Kelantan,1st Dose,135
2022-04-15,Melaka,1st Dose,577
2022-04-15,Negeri Sembilan,1st Dose,505
2022-04-15,Pahang,1st Dose,1236
2022-04-15,Perak,1st Dose,1252
2022-04-15,Perlis,1st Dose,73
2022-04-15,Penang,1st Dose,611
2022-04-15,Sabah,1st Dose,669
2022-04-15,Sarawak,1st Dose,947
2022-04-15,Selangor,1st Dose,2662
2022-04-15,Terengganu,1st Dose,151
2022-04-15,Kuala Lumpur,1st Dose,648
2022-04-15,Labuan,1st Dose,123
2022-04-15,Putrajaya,1st Dose,368
2022-04-16,Johor,1st Dose,2059
2022-04-16,Kedah,1st Dose,481
2022-04-16,Kelantan,1st Dose,167
2022-04-16,Melaka,1st Dose,632
2022-04-16,Negeri Sembilan,1st Dose,724
2022-04-16,Pahang,1st Dose,550
2022-04-16,Perak,1st Dose,1607
2022-04-16,Perlis,1st Dose,55
2022-04-16,Penang,1st Dose,736
2022-04-16,Sabah,1st Dose,1711
2022-04-16,Sarawak,1st Dose,1965
2022-04-16,Selangor,1st Dose,4036
2022-04-16,Terengganu,1st Dose,243
2022-04-16,Kuala Lumpur,1st Dose,679
2022-04-16,Labuan,1st Dose,0
2022-04-16,Putrajaya,1st Dose,94
2022-04-17,Johor,1st Dose,1998
2022-04-17,Kedah,1st Dose,818
2022-04-17,Kelantan,1st Dose,672
2022-04-17,Melaka,1st Dose,247
2022-04-17,Negeri Sembilan,1st Dose,331
2022-04-17,Pahang,1st Dose,241
2022-04-17,Perak,1st Dose,1244
2022-04-17,Perlis,1st Dose,29
2022-04-17,Penang,1st Dose,407
2022-04-17,Sabah,1st Dose,680
2022-04-17,Sarawak,1st Dose,1185
2022-04-17,Selangor,1st Dose,2917
2022-04-17,Terengganu,1st Dose,698
2022-04-17,Kuala Lumpur,1st Dose,442
2022-04-17,Labuan,1st Dose,0
2022-04-17,Putrajaya,1st Dose,70
2022-04-18,Johor,1st Dose,1190
2022-04-18,Kedah,1st Dose,545
2022-04-18,Kelantan,1st Dose,708
2022-04-18,Melaka,1st Dose,256
2022-04-18,Negeri Sembilan,1st Dose,342
2022-04-18,Pahang,1st Dose,720
2022-04-18,Perak,1st Dose,863
2022-04-18,Perlis,1st Dose,71
2022-04-18,Penang,1st Dose,348
2022-04-18,Sabah,1st Dose,708
2022-04-18,Sarawak,1st Dose,1701
2022-04-18,Selangor,1st Dose,1050
2022-04-18,Terengganu,1st Dose,703
2022-04-18,Kuala Lumpur,1st Dose,529
2022-04-18,Labuan,1st Dose,98
2022-04-18,Putrajaya,1st Dose,37
2022-04-19,Johor,1st Dose,1609
2022-04-19,Kedah,1st Dose,424
2022-04-19,Kelantan,1st Dose,268
2022-04-19,Melaka,1st Dose,337
2022-04-19,Negeri Sembilan,1st Dose,431
2022-04-19,Pahang,1st Dose,356
2022-04-19,Perak,1st Dose,422
2022-04-19,Perlis,1st Dose,25
2022-04-19,Penang,1st Dose,195
2022-04-19,Sabah,1st Dose,929
2022-04-19,Sarawak,1st Dose,1463
2022-04-19,Selangor,1st Dose,1142
2022-04-19,Terengganu,1st Dose,77
2022-04-19,Kuala Lumpur,1st Dose,508
2022-04-19,Labuan,1st Dose,0
2022-04-19,Putrajaya,1st Dose,1
2022-04-20,Johor,1st Dose,1836
2022-04-20,Kedah,1st Dose,1100
2022-04-20,Kelantan,1st Dose,1457
2022-04-20,Melaka,1st Dose,299
2022-04-20,Negeri Sembilan,1st Dose,505
2022-04-20,Pahang,1st Dose,1109
2022-04-20,Perak,1st Dose,596
2022-04-20,Perlis,1st Dose,47
2022-04-20,Penang,1st Dose,188
2022-04-20,Sabah,1st Dose,1252
2022-04-20,Sarawak,1st Dose,1454
2022-04-20,Selangor,1st Dose,732
2022-04-20,Terengganu,1st Dose,803
2022-04-20,Kuala Lumpur,1st Dose,564
2022-04-20,Labuan,1st Dose,54
2022-04-20,Putrajaya,1st Dose,143
2022-04-21,Johor,1st Dose,3093
2022-04-21,Kedah,1st Dose,1122
2022-04-21,Kelantan,1st Dose,1140
2022-04-21,Melaka,1st Dose,293
2022-04-21,Negeri Sembilan,1st Dose,560
2022-04-21,Pahang,1st Dose,1759
2022-04-21,Perak,1st Dose,1148
2022-04-21,Perlis,1st Dose,43
2022-04-21,Penang,1st Dose,320
2022-04-21,Sabah,1st Dose,938
2022-04-21,Sarawak,1st Dose,2120
2022-04-21,Selangor,1st Dose,911
2022-04-21,Terengganu,1st Dose,863
2022-04-21,Kuala Lumpur,1st Dose,544
2022-04-21,Labuan,1st Dose,56
2022-04-21,Putrajaya,1st Dose,190
2022-04-22,Johor,1st Dose,2326
2022-04-22,Kedah,1st Dose,510
2022-04-22,Kelantan,1st Dose,206
2022-04-22,Melaka,1st Dose,612
2022-04-22,Negeri Sembilan,1st Dose,747
2022-04-22,Pahang,1st Dose,2207
2022-04-22,Perak,1st Dose,1554
2022-04-22,Perlis,1st Dose,82
2022-04-22,Penang,1st Dose,618
2022-04-22,Sabah,1st Dose,1340
2022-04-22,Sarawak,1st Dose,2114
2022-04-22,Selangor,1st Dose,3719
2022-04-22,Terengganu,1st Dose,442
2022-04-22,Kuala Lumpur,1st Dose,750
2022-04-22,Labuan,1st Dose,71
2022-04-22,Putrajaya,1st Dose,226
2022-04-23,Johor,1st Dose,1733
2022-04-23,Kedah,1st Dose,892
2022-04-23,Kelantan,1st Dose,328
2022-04-23,Melaka,1st Dose,751
2022-04-23,Negeri Sembilan,1st Dose,660
2022-04-23,Pahang,1st Dose,751
2022-04-23,Perak,1st Dose,1533
2022-04-23,Perlis,1st Dose,0
2022-04-23,Penang,1st Dose,562
2022-04-23,Sabah,1st Dose,2405
2022-04-23,Sarawak,1st Dose,2366
2022-04-23,Selangor,1st Dose,5297
2022-04-23,Terengganu,1st Dose,577
2022-04-23,Kuala Lumpur,1st Dose,730
2022-04-23,Labuan,1st Dose,0
2022-04-23,Putrajaya,1st Dose,79
2022-04-24,Johor,1st Dose,1865
2022-04-24,Kedah,1st Dose,996
2022-04-24,Kelantan,1st Dose,755
2022-04-24,Melaka,1st Dose,335
2022-04-24,Negeri Sembilan,1st Dose,472
2022-04-24,Pahang,1st Dose,225
2022-04-24,Perak,1st Dose,777
2022-04-24,Perlis,1st Dose,0
2022-04-24,Penang,1st Dose,278
2022-04-24,Sabah,1st Dose,1133
2022-04-24,Sarawak,1st Dose,1147
2022-04-24,Selangor,1st Dose,3402
2022-04-24,Terengganu,1st Dose,738
2022-04-24,Kuala Lumpur,1st Dose,448
2022-04-24,Labuan,1st Dose,0
2022-04-24,Putrajaya,1st Dose,70
2022-04-25,Johor,1st Dose,953
2022-04-25,Kedah,1st Dose,469
2022-04-25,Kelantan,1st Dose,430
2022-04-25,Melaka,1st Dose,378
2022-04-25,Negeri Sembilan,1st Dose,329
2022-04-25,Pahang,1st Dose,280
2022-04-25,Perak,1st Dose,505
2022-04-25,Perlis,1st Dose,44
2022-04-25,Penang,1st Dose,195
2022-04-25,Sabah,1st Dose,1017
2022-04-25,Sarawak,1st Dose,1098
2022-04-25,Selangor,1st Dose,1265
2022-04-25,Terengganu,1st Dose,386
2022-04-25,Kuala Lumpur,1st Dose,960
2022-04-25,Labuan,1st Dose,81
2022-04-25,Putrajaya,1st Dose,25
2022-04-26,Johor,1st Dose,1222
2022-04-26,Kedah,1st Dose,605
2022-04-26,Kelantan,1st Dose,385
2022-04-26,Melaka,1st Dose,301
2022-04-26,Negeri Sembilan,1st Dose,226
2022-04-26,Pahang,1st Dose,557
2022-04-26,Perak,1st Dose,538
2022-04-26,Perlis,1st Dose,29
2022-04-26,Penang,1st Dose,132
2022-04-26,Sabah,1st Dose,803
2022-04-26,Sarawak,1st Dose,1265
2022-04-26,Selangor,1st Dose,1029
2022-04-26,Terengganu,1st Dose,76
2022-04-26,Kuala Lumpur,1st Dose,459
2022-04-26,Labuan,1st Dose,53
2022-04-26,Putrajaya,1st Dose,104
2022-04-27,Johor,1st Dose,1073
2022-04-27,Kedah,1st Dose,474
2022-04-27,Kelantan,1st Dose,401
2022-04-27,Melaka,1st Dose,374
2022-04-27,Negeri Sembilan,1st Dose,571
2022-04-27,Pahang,1st Dose,467
2022-04-27,Perak,1st Dose,948
2022-04-27,Perlis,1st Dose,62
2022-04-27,Penang,1st Dose,166
2022-04-27,Sabah,1st Dose,922
2022-04-27,Sarawak,1st Dose,1474
2022-04-27,Selangor,1st Dose,941
2022-04-27,Terengganu,1st Dose,490
2022-04-27,Kuala Lumpur,1st Dose,353
2022-04-27,Labuan,1st Dose,39
2022-04-27,Putrajaya,1st Dose,117
2022-04-28,Johor,1st Dose,1514
2022-04-28,Kedah,1st Dose,565
2022-04-28,Kelantan,1st Dose,299
2022-04-28,Melaka,1st Dose,491
2022-04-28,Negeri Sembilan,1st Dose,291
2022-04-28,Pahang,1st Dose,329
2022-04-28,Perak,1st Dose,952
2022-04-28,Perlis,1st Dose,27
2022-04-28,Penang,1st Dose,181
2022-04-28,Sabah,1st Dose,961
2022-04-28,Sarawak,1st Dose,1612
2022-04-28,Selangor,1st Dose,908
2022-04-28,Terengganu,1st Dose,280
2022-04-28,Kuala Lumpur,1st Dose,289
2022-04-28,Labuan,1st Dose,25
2022-04-28,Putrajaya,1st Dose,113
2022-04-29,Johor,1st Dose,1320
2022-04-29,Kedah,1st Dose,255
2022-04-29,Kelantan,1st Dose,66
2022-04-29,Melaka,1st Dose,393
2022-04-29,Negeri Sembilan,1st Dose,474
2022-04-29,Pahang,1st Dose,412
2022-04-29,Perak,1st Dose,744
2022-04-29,Perlis,1st Dose,30
2022-04-29,Penang,1st Dose,303
2022-04-29,Sabah,1st Dose,874
2022-04-29,Sarawak,1st Dose,2627
2022-04-29,Selangor,1st Dose,2859
2022-04-29,Terengganu,1st Dose,199
2022-04-29,Kuala Lumpur,1st Dose,673
2022-04-29,Labuan,1st Dose,36
2022-04-29,Putrajaya,1st Dose,276
2022-04-30,Johor,1st Dose,717
2022-04-30,Kedah,1st Dose,177
2022-04-30,Kelantan,1st Dose,100
2022-04-30,Melaka,1st Dose,291
2022-04-30,Negeri Sembilan,1st Dose,357
2022-04-30,Pahang,1st Dose,105
2022-04-30,Perak,1st Dose,483
2022-04-30,Perlis,1st Dose,12
2022-04-30,Penang,1st Dose,295
2022-04-30,Sabah,1st Dose,939
2022-04-30,Sarawak,1st Dose,1463
2022-04-30,Selangor,1st Dose,2292
2022-04-30,Terengganu,1st Dose,114
2022-04-30,Kuala Lumpur,1st Dose,428
2022-04-30,Labuan,1st Dose,0
2022-04-30,Putrajaya,1st Dose,4
2022-05-01,Johor,1st Dose,206
2022-05-01,Kedah,1st Dose,32
2022-05-01,Kelantan,1st Dose,10
2022-05-01,Melaka,1st Dose,67
2022-05-01,Negeri Sembilan,1st Dose,36
2022-05-01,Pahang,1st Dose,5
2022-05-01,Perak,1st Dose,47
2022-05-01,Perlis,1st Dose,6
2022-05-01,Penang,1st Dose,49
2022-05-01,Sabah,1st Dose,196
2022-05-01,Sarawak,1st Dose,579
2022-05-01,Selangor,1st Dose,949
2022-05-01,Terengganu,1st Dose,26
2022-05-01,Kuala Lumpur,1st Dose,136
2022-05-01,Labuan,1st Dose,0
2022-05-01,Putrajaya,1st Dose,27
2022-05-02,Johor,1st Dose,34
2022-05-02,Kedah,1st Dose,0
2022-05-02,Kelantan,1st Dose,0
2022-05-02,Melaka,1st Dose,0
2022-05-02,Negeri Sembilan,1st Dose,1
2022-05-02,Pahang,1st Dose,3
2022-05-02,Perak,1st Dose,9
2022-05-02,Perlis,1st Dose,0
2022-05-02,Penang,1st Dose,12
2022-05-02,Sabah,1st Dose,75
2022-05-02,Sarawak,1st Dose,600
2022-05-02,Selangor,1st Dose,36
2022-05-02,Terengganu,1st Dose,0
2022-05-02,Kuala Lumpur,1st Dose,14
2022-05-02,Labuan,1st Dose,0
2022-05-02,Putrajaya,1st Dose,0
2022-05-03,Johor,1st Dose,25
2022-05-03,Kedah,1st Dose,6
2022-05-03,Kelantan,1st Dose,0
2022-05-03,Melaka,1st Dose,5
2022-05-03,Negeri Sembilan,1st Dose,0
2022-05-03,Pahang,1st Dose,4
2022-05-03,Perak,1st Dose,1
2022-05-03,Perlis,1st Dose,0
2022-05-03,Penang,1st Dose,7
2022-05-03,Sabah,1st Dose,48
2022-05-03,Sarawak,1st Dose,514
2022-05-03,Selangor,1st Dose,24
2022-05-03,Terengganu,1st Dose,0
2022-05-03,Kuala Lumpur,1st Dose,3
2022-05-03,Labuan,1st Dose,0
2022-05-03,Putrajaya,1st Dose,0
2022-05-04,Johor,1st Dose,61
2022-05-04,Kedah,1st Dose,20
2022-05-04,Kelantan,1st Dose,1
2022-05-04,Melaka,1st Dose,2
2022-05-04,Negeri Sembilan,1st Dose,1
2022-05-04,Pahang,1st Dose,2
2022-05-04,Perak,1st Dose,14
2022-05-04,Perlis,1st Dose,0
2022-05-04,Penang,1st Dose,8
2022-05-04,Sabah,1st Dose,62
2022-05-04,Sarawak,1st Dose,465
2022-05-04,Selangor,1st Dose,41
2022-05-04,Terengganu,1st Dose,0
2022-05-04,Kuala Lumpur,1st Dose,35
2022-05-04,Labuan,1st Dose,0
2022-05-04,Putrajaya,1st Dose,6
2022-05-05,Johor,1st Dose,207
2022-05-05,Kedah,1st Dose,107
2022-05-05,Kelantan,1st Dose,20
2022-05-05,Melaka,1st Dose,154
2022-05-05,Negeri Sembilan,1st Dose,78
2022-05-05,Pahang,1st Dose,32
2022-05-05,Perak,1st Dose,171
2022-05-05,Perlis,1st Dose,0
2022-05-05,Penang,1st Dose,147
2022-05-05,Sabah,1st Dose,269
2022-05-05,Sarawak,1st Dose,522
2022-05-05,Selangor,1st Dose,393
2022-05-05,Terengganu,1st Dose,51
2022-05-05,Kuala Lumpur,1st Dose,138
2022-05-05,Labuan,1st Dose,36
2022-05-05,Putrajaya,1st Dose,0
2022-05-06,Johor,1st Dose,413
2022-05-06,Kedah,1st Dose,178
2022-05-06,Kelantan,1st Dose,55
2022-05-06,Melaka,1st Dose,248
2022-05-06,Negeri Sembilan,1st Dose,177
2022-05-06,Pahang,1st Dose,113
2022-05-06,Perak,1st Dose,293
2022-05-06,Perlis,1st Dose,5
2022-05-06,Penang,1st Dose,211
2022-05-06,Sabah,1st Dose,377
2022-05-06,Sarawak,1st Dose,695
2022-05-06,Selangor,1st Dose,1316
2022-05-06,Terengganu,1st Dose,92
2022-05-06,Kuala Lumpur,1st Dose,325
2022-05-06,Labuan,1st Dose,44
2022-05-06,Putrajaya,1st Dose,25
2022-05-07,Johor,1st Dose,439
2022-05-07,Kedah,1st Dose,207
2022-05-07,Kelantan,1st Dose,116
2022-05-07,Melaka,1st Dose,278
2022-05-07,Negeri Sembilan,1st Dose,297
2022-05-07,Pahang,1st Dose,193
2022-05-07,Perak,1st Dose,250
2022-05-07,Perlis,1st Dose,11
2022-05-07,Penang,1st Dose,311
2022-05-07,Sabah,1st Dose,460
2022-05-07,Sarawak,1st Dose,508
2022-05-07,Selangor,1st Dose,1619
2022-05-07,Terengganu,1st Dose,169
2022-05-07,Kuala Lumpur,1st Dose,300
2022-05-07,Labuan,1st Dose,0
2022-05-07,Putrajaya,1st Dose,9
2022-05-08,Johor,1st Dose,876
2022-05-08,Kedah,1st Dose,1190
2022-05-08,Kelantan,1st Dose,292
2022-05-08,Melaka,1st Dose,306
2022-05-08,Negeri Sembilan,1st Dose,309
2022-05-08,Pahang,1st Dose,306
2022-05-08,Perak,1st Dose,216
2022-05-08,Perlis,1st Dose,17
2022-05-08,Penang,1st Dose,231
2022-05-08,Sabah,1st Dose,377
2022-05-08,Sarawak,1st Dose,1205
2022-05-08,Selangor,1st Dose,2041
2022-05-08,Terengganu,1st Dose,483
2022-05-08,Kuala Lumpur,1st Dose,282
2022-05-08,Labuan,1st Dose,0
2022-05-08,Putrajaya,1st Dose,49
2022-05-09,Johor,1st Dose,796
2022-05-09,Kedah,1st Dose,1331
2022-05-09,Kelantan,1st Dose,628
2022-05-09,Melaka,1st Dose,471
2022-05-09,Negeri Sembilan,1st Dose,292
2022-05-09,Pahang,1st Dose,344
2022-05-09,Perak,1st Dose,701
2022-05-09,Perlis,1st Dose,108
2022-05-09,Penang,1st Dose,296
2022-05-09,Sabah,1st Dose,823
2022-05-09,Sarawak,1st Dose,810
2022-05-09,Selangor,1st Dose,1151
2022-05-09,Terengganu,1st Dose,411
2022-05-09,Kuala Lumpur,1st Dose,490
2022-05-09,Labuan,1st Dose,83
2022-05-09,Putrajaya,1st Dose,102
2022-05-10,Johor,1st Dose,946
2022-05-10,Kedah,1st Dose,1061
2022-05-10,Kelantan,1st Dose,798
2022-05-10,Melaka,1st Dose,531
2022-05-10,Negeri Sembilan,1st Dose,290
2022-05-10,Pahang,1st Dose,750
2022-05-10,Perak,1st Dose,951
2022-05-10,Perlis,1st Dose,102
2022-05-10,Penang,1st Dose,226
2022-05-10,Sabah,1st Dose,956
2022-05-10,Sarawak,1st Dose,1195
2022-05-10,Selangor,1st Dose,1190
2022-05-10,Terengganu,1st Dose,677
2022-05-10,Kuala Lumpur,1st Dose,473
2022-05-10,Labuan,1st Dose,49
2022-05-10,Putrajaya,1st Dose,152
2022-05-11,Johor,1st Dose,1049
2022-05-11,Kedah,1st Dose,1489
2022-05-11,Kelantan,1st Dose,823
2022-05-11,Melaka,1st Dose,630
2022-05-11,Negeri Sembilan,1st Dose,717
2022-05-11,Pahang,1st Dose,1041
2022-05-11,Perak,1st Dose,993
2022-05-11,Perlis,1st Dose,97
2022-05-11,Penang,1st Dose,337
2022-05-11,Sabah,1st Dose,1339
2022-05-11,Sarawak,1st Dose,1878
2022-05-11,Selangor,1st Dose,1248
2022-05-11,Terengganu,1st Dose,879
2022-05-11,Kuala Lumpur,1st Dose,388
2022-05-11,Labuan,1st Dose,65
2022-05-11,Putrajaya,1st Dose,164
2022-05-12,Johor,1st Dose,2196
2022-05-12,Kedah,1st Dose,2348
2022-05-12,Kelantan,1st Dose,1437
2022-05-12,Melaka,1st Dose,776
2022-05-12,Negeri Sembilan,1st Dose,502
2022-05-12,Pahang,1st Dose,1552
2022-05-12,Perak,1st Dose,1518
2022-05-12,Perlis,1st Dose,113
2022-05-12,Penang,1st Dose,449
2022-05-12,Sabah,1st Dose,1185
2022-05-12,Sarawak,1st Dose,1947
2022-05-12,Selangor,1st Dose,2496
2022-05-12,Terengganu,1st Dose,744
2022-05-12,Kuala Lumpur,1st Dose,561
2022-05-12,Labuan,1st Dose,73
2022-05-12,Putrajaya,1st Dose,163
2022-05-13,Johor,1st Dose,2059
2022-05-13,Kedah,1st Dose,817
2022-05-13,Kelantan,1st Dose,313
2022-05-13,Melaka,1st Dose,968
2022-05-13,Negeri Sembilan,1st Dose,907
2022-05-13,Pahang,1st Dose,1635
2022-05-13,Perak,1st Dose,2270
2022-05-13,Perlis,1st Dose,179
2022-05-13,Penang,1st Dose,737
2022-05-13,Sabah,1st Dose,1681
2022-05-13,Sarawak,1st Dose,2753
2022-05-13,Selangor,1st Dose,6626
2022-05-13,Terengganu,1st Dose,438
2022-05-13,Kuala Lumpur,1st Dose,1297
2022-05-13,Labuan,1st Dose,88
2022-05-13,Putrajaya,1st Dose,333
2022-05-14,Johor,1st Dose,1625
2022-05-14,Kedah,1st Dose,824
2022-05-14,Kelantan,1st Dose,520
2022-05-14,Melaka,1st Dose,569
2022-05-14,Negeri Sembilan,1st Dose,669
2022-05-14,Pahang,1st Dose,749
2022-05-14,Perak,1st Dose,1269
2022-05-14,Perlis,1st Dose,105
2022-05-14,Penang,1st Dose,595
2022-05-14,Sabah,1st Dose,1876
2022-05-14,Sarawak,1st Dose,1282
2022-05-14,Selangor,1st Dose,6614
2022-05-14,Terengganu,1st Dose,380
2022-05-14,Kuala Lumpur,1st Dose,815
2022-05-14,Labuan,1st Dose,0
2022-05-14,Putrajaya,1st Dose,86
2022-05-15,Johor,1st Dose,1024
2022-05-15,Kedah,1st Dose,538
2022-05-15,Kelantan,1st Dose,151
2022-05-15,Melaka,1st Dose,266
2022-05-15,Negeri Sembilan,1st Dose,309
2022-05-15,Pahang,1st Dose,344
2022-05-15,Perak,1st Dose,584
2022-05-15,Perlis,1st Dose,63
2022-05-15,Penang,1st Dose,294
2022-05-15,Sabah,1st Dose,1243
2022-05-15,Sarawak,1st Dose,716
2022-05-15,Selangor,1st Dose,3825
2022-05-15,Terengganu,1st Dose,300
2022-05-15,Kuala Lumpur,1st Dose,423
2022-05-15,Labuan,1st Dose,0
2022-05-15,Putrajaya,1st Dose,105
2022-05-16,Johor,1st Dose,361
2022-05-16,Kedah,1st Dose,144
2022-05-16,Kelantan,1st Dose,128
2022-05-16,Melaka,1st Dose,147
2022-05-16,Negeri Sembilan,1st Dose,151
2022-05-16,Pahang,1st Dose,42
2022-05-16,Perak,1st Dose,143
2022-05-16,Perlis,1st Dose,2
2022-05-16,Penang,1st Dose,79
2022-05-16,Sabah,1st Dose,154
2022-05-16,Sarawak,1st Dose,372
2022-05-16,Selangor,1st Dose,802
